links,titles,News,combined,Year,day,date,time_of_accident,publish_time,time_desc,Number_of_deaths,Number_of_injuries,Location,Accident_type,Vehicle type,multiple,Injurybool,Remarks
https://www.observerbd.com/news.php?id=287754,Six die in Tangail road accident,"Six die in Tangail road accidentAt least six people died  and seven others were injured as a truck rammed into a bus at Mirzapur upazila in Tangail district on Friday morning.The deceased were identified as Shawkat Hossain, 12, son of Sobahan, and Nur Nahar, 16, daughter of Nulu Khan, residents of Shahapur village in Harirampur upazila of Rangpur; Ashraful Islam, 34, son of Joynal Hossain, Sirajul Islam, 31, son of Parvej Hossain, Hannan Mia, 50, and Chunnu Mia, 32, son of Ratan Mia, of Ballagandhi village in Pirganj upazila of the same district.Witnesses said the accident took place in Kurni area on the Dhaka-Tangail highway around in the morning when a Dhaka-bound vegetable-laden truck hit hard a standing passenger bus of Seba Classic Paribahan.The bus from Rangpur went out of order in Kurni area on its way to Dhaka. Later, some of its passengers got off the bus and stood beside it.At the point, the truck hit the bus from behind, leaving four four crushed under the bus and dead on the spot while several others injured.Two more died on the way to Kumudini Hospital.A total of seven injured person are undergoing treatment a the hospital where one of them is in critical condition.Gorai Highway Police Station officer in-charge (OC) Md Mozaffar Hossain said the bodies were recovered and the truck was seized, but its driver managed to flee the scene.MS/ALM","Six die in Tangail road accident: At least six people died  and seven others were injured as a truck rammed into a bus at Mirzapur upazila in Tangail district on Friday morning.The deceased were identified as Shawkat Hossain, 12, son of Sobahan, and Nur Nahar, 16, daughter of Nulu Khan, residents of Shahapur village in Harirampur upazila of Rangpur; Ashraful Islam, 34, son of Joynal Hossain, Sirajul Islam, 31, son of Parvej Hossain, Hannan Mia, 50, and Chunnu Mia, 32, son of Ratan Mia, of Ballagandhi village in Pirganj upazila of the same district.Witnesses said the accident took place in Kurni area on the Dhaka-Tangail highway around in the morning when a Dhaka-bound vegetable-laden truck hit hard a standing passenger bus of Seba Classic Paribahan.The bus from Rangpur went out of order in Kurni area on its way to Dhaka. Later, some of its passengers got off the bus and stood beside it.At the point, the truck hit the bus from behind, leaving four four crushed under the bus and dead on the spot while several others injured.Two more died on the way to Kumudini Hospital.A total of seven injured person are undergoing treatment a the hospital where one of them is in critical condition.Gorai Highway Police Station officer in-charge (OC) Md Mozaffar Hossain said the bodies were recovered and the truck was seized, but its driver managed to flee the scene.MS/ALM",2020,Friday,04-Dec,,9:13 AM,"Friday, 4 December, 2020 at 9:13 AM",,,"Mirzapur,Tangail",Collision,"Truck, Bus",0,1,
https://www.observerbd.com/news.php?id=287616,Girl killed in Tangail road accident,"Girl killed in Tangail road accident A minor girl killed in a road accident in Tangail’s Basail upazila on Thursday.The deceased was identified as Suraiya Akhter, 10, daughter of Salim Bhuyian, a resident of Biyala village in the upazila.Basail Police Station sub-inspector Billal Hossain said a CNG-run auto rickshaw hit the girl on her way to home at noon, leaving her critically injured.She was taken to Tangail General Hospital where the on-duty doctor declared her dead.RM/GY","Girl killed in Tangail road accident:  A minor girl killed in a road accident in Tangail’s Basail upazila on Thursday.The deceased was identified as Suraiya Akhter, 10, daughter of Salim Bhuyian, a resident of Biyala village in the upazila.Basail Police Station sub-inspector Billal Hossain said a CNG-run auto rickshaw hit the girl on her way to home at noon, leaving her critically injured.She was taken to Tangail General Hospital where the on-duty doctor declared her dead.RM/GY",2020,Thursday,03-Dec,,5:45 PM,"Thursday, 3 December, 2020 at 5:45 PM",,,"Basail,Tangail",Ran over,CNG Run Auto Rickshaw,0,1,
https://www.observerbd.com/news.php?id=287463,Ex-UP chairman dies in Kurigram road accident,"Ex-UP chairman dies in Kurigram road accidentA former union parishad chairman in Nageshwari upazila of Kurigram district has been killed in a road accident.Deceased Nuruzzaman Mondol,70, was the former chairman of Raiganj union. Local sources said a speeding trolley rammed into a motorcycle riding by Nuruzzaman in Andharijhar area under Bhurungamari upazila around 8:30pm on Tuesday, leaving him criticaly injured.He was first admitted to Kurigram Sadar Hospital and then referred to Rangpur Medical College Hospital.Nuruzzaman died around 10:30pm on way to Rangpur.KSB/LY","Ex-UP chairman dies in Kurigram road accident: A former union parishad chairman in Nageshwari upazila of Kurigram district has been killed in a road accident.Deceased Nuruzzaman Mondol,70, was the former chairman of Raiganj union. Local sources said a speeding trolley rammed into a motorcycle riding by Nuruzzaman in Andharijhar area under Bhurungamari upazila around 8:30pm on Tuesday, leaving him criticaly injured.He was first admitted to Kurigram Sadar Hospital and then referred to Rangpur Medical College Hospital.Nuruzzaman died around 10:30pm on way to Rangpur.KSB/LY",2020,Wednesday,02-Dec,8:30 PM,4:36 PM,"Wednesday, 2 December, 2020 at 4:36 PM",,,"Nageshwari, Kurigram",Ran over,"Trolley, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=287317,Man killed in Ashulia road accident,"Man killed in Ashulia road accident A motorcyclist was killed as a private car hit his car in Dhaka’s Ashulia area on Tuesday.The deceased was identified as Alauddin, 40, a resident of Charghat upazila in Rajshahi.Police said the car hit the motorbike in the evening, leaving its rider dead on the spot. Being informed, police recovered the body.Ashulia Police Station sub-inspector Iqbal confirmed the matter.AI/GY","Man killed in Ashulia road accident:  A motorcyclist was killed as a private car hit his car in Dhaka’s Ashulia area on Tuesday.The deceased was identified as Alauddin, 40, a resident of Charghat upazila in Rajshahi.Police said the car hit the motorbike in the evening, leaving its rider dead on the spot. Being informed, police recovered the body.Ashulia Police Station sub-inspector Iqbal confirmed the matter.AI/GY",2020,Tuesday,01-Dec,,7:11 PM,"Tuesday, 1 December, 2020 at 7:11 PM",,0,"Ashulia, Dhaka",Ran over,"Private Car, Motorcycle",0,0,
https://www.observerbd.com/news.php?id=287131,Ansar man among 2 killed in Tangail road accident,"Ansar man among 2 killed in Tangail road accidentTwo people, including an Ansar man, died and three others were injured as an unidentified vehicle smashed a microbus on the Dhaka-Tangail highway near Elenga Jaldo bridge in Tangail early Monday.The deceased were identified as Sanwar Hossain, a member of Bangladesh Ansar, and Sabuj Mia, hailed from Gopalganj district. Matiur Rahman, sub-inspector (SI) of Elenga Highway police outpost, said the accident took place at early hours when the Rangpur-bound microbus was taking U-turn on the highway, leaving the duo dead on the spot and three others injured.The injured were rushed to Tangail General Hospital.Legal action is being taken to hand over the bodies to respective families.ALM","Ansar man among 2 killed in Tangail road accident: Two people, including an Ansar man, died and three others were injured as an unidentified vehicle smashed a microbus on the Dhaka-Tangail highway near Elenga Jaldo bridge in Tangail early Monday.The deceased were identified as Sanwar Hossain, a member of Bangladesh Ansar, and Sabuj Mia, hailed from Gopalganj district. Matiur Rahman, sub-inspector (SI) of Elenga Highway police outpost, said the accident took place at early hours when the Rangpur-bound microbus was taking U-turn on the highway, leaving the duo dead on the spot and three others injured.The injured were rushed to Tangail General Hospital.Legal action is being taken to hand over the bodies to respective families.ALM",2020,Monday,30-Nov,,12:56 PM,"Monday, 30 November, 2020 at 12:56 PM",,,"Tangail,Dhaka",Collision,"Unknown Vehicle, Microbus",0,1,
https://www.observerbd.com/news.php?id=286780,4 killed in Gopalganj bus accident,"4 killed in Gopalganj bus accident Four people, including three bus passengers, were killed when the vehicle fell into a roadside ditch in Tungipara upazila of Gopalganj district on Saturday.At least 19 others were also injured in the accident that occurred at noon on the Gopalganj-Pirojpur highway. They were admitted to Gopalganj General Hospital.4 killed in Gopalganj bus accident Tungipara Police station OC AFM Nasim confirmed the matter.One of the dead was identified as van driver Akam Uddin.Eye witnesses said the driver of a Dhaka-bound bus of Dola Paribahan lost control over the steering while trying to give side a engine-run van, leaving four dead on the scene and 19 injured.  MH/TF","4 killed in Gopalganj bus accident:  Four people, including three bus passengers, were killed when the vehicle fell into a roadside ditch in Tungipara upazila of Gopalganj district on Saturday.At least 19 others were also injured in the accident that occurred at noon on the Gopalganj-Pirojpur highway. They were admitted to Gopalganj General Hospital.4 killed in Gopalganj bus accident:  Tungipara Police station OC AFM Nasim confirmed the matter.One of the dead was identified as van driver Akam Uddin.Eye witnesses said the driver of a Dhaka-bound bus of Dola Paribahan lost control over the steering while trying to give side a engine-run van, leaving four dead on the scene and 19 injured.  MH/TF",2020,Saturday,28-Nov,,12:43 PM,"Saturday, 28 November, 2020 at 12:43 PM",,,"Tungipara,Gopalganj",Lost control,Passenger Bus,0,1,
https://www.observerbd.com/news.php?id=286657,Man killed in road accident,"An indigenous day labourer died after falling down from a running trolley in Niamatpur upazila of Naogaon early Friday.Deceased Ramdas Pahan,40,was a resident in Adibasi para of Benipur village. The accident took place around 4:30am, sad Niamatpur police OC Humayun Kabir.TH/LY","Man killed in road accident: An indigenous day labourer died after falling down from a running trolley in Niamatpur upazila of Naogaon early Friday.Deceased Ramdas Pahan,40,was a resident in Adibasi para of Benipur village. The accident took place around 4:30am, sad Niamatpur police OC Humayun Kabir.TH/LY",2020,Friday,27-Nov,4:30 AM,4:47 PM,"Friday, 27 November, 2020 at 4:47 PM",,0,,Fell down,Trolley  ,0,0,
https://www.observerbd.com/news.php?id=286469,3 killed in B'baria road accident,"3 killed in B'baria road accident Three people have been killed and five injured in a head-on collision between a passenger bus and a power tiller at Bijoynagar upazila Brahmanbaria.The deceased have been identified as Akter Mia, 50, of Chara Islampur village, Mohammad Ramzan Ali, 60, and Shariat Ullah, 30, son of Habib Miah, in Bijoynagar upazila.Officer-in-Charge of Bijoynagar Police Station Md Atiqur Rahman confirmed the accident.He said a Sylhet-bound bus of Satata Paribahan collided head-on with a power tiller in Rampur area near Jamuna Bricks at 7.30 pm on Wednesday, leaving three passengers of the power tiller dead on the spot.Five bus passengers, received injuries in the accident, were sent to hospital.LY","3 killed in B'baria road accident:  Three people have been killed and five injured in a head-on collision between a passenger bus and a power tiller at Bijoynagar upazila Brahmanbaria.The deceased have been identified as Akter Mia, 50, of Chara Islampur village, Mohammad Ramzan Ali, 60, and Shariat Ullah, 30, son of Habib Miah, in Bijoynagar upazila.Officer-in-Charge of Bijoynagar Police Station Md Atiqur Rahman confirmed the accident.He said a Sylhet-bound bus of Satata Paribahan collided head-on with a power tiller in Rampur area near Jamuna Bricks at 7.30 pm on Wednesday, leaving three passengers of the power tiller dead on the spot.Five bus passengers, received injuries in the accident, were sent to hospital.LY",2020,Thursday,26-Nov,7.30 pm,12:47 PM,"Thursday, 26 November, 2020 at 12:47 PM",,,"Bijoynagar,B'baria",Collision,"Passenger Bus, Power Tiller",0,1,
https://www.observerbd.com/news.php?id=286363,2 killed in Joypurhat road accidents,"2 killed in Joypurhat road accidentsTwo people were killed and five others injured in separate road accidents in Sadar and Akkelpur upazilas of Joypurhat district on Wednesday.In the first accident, a man was killed and his son injured when a truck rammed into an auto-van in Purnogopinathpur area under Akkelpur upazila in the morning.The deceased was identified as Duka chaki of Rasulpur village in Khetlal upazila.Injured Sudha chaki was admitted to Bogura Shaheed Ziaur Rahman Medical College Hospital.In another accident, an unidetified young man was killed and four people including a child were injured in a collission between a truck and a CNG-run auto-rickshaw.The accident took place in Palli Bidyut area under Sadar upazila in the afternoon. Injured Jamaluddin,60, his son Mim Suraiya,22, grand daughter Shipa Akhter,30, and Monsur Rahman,50, were admitted to Joypurhat district hospital.SIS/LY","Two people were killed and five others injured in separate road accidents in Sadar and Akkelpur upazilas of Joypurhat district on Wednesday.In the first accident, a man was killed and his son injured when a truck rammed into an auto-van in Purnogopinathpur area under Akkelpur upazila in the morning.The deceased was identified as Duka chaki of Rasulpur village in Khetlal upazila.",2020,Wednesday,25-Nov,,5:31 PM,"Wednesday, 25 November, 2020 at 5:31 PM",,,"Sadar, Akkelpur, Joypurhat",Collision,"Truck, Auto Van",1,1,
https://www.observerbd.com/news.php?id=286363,2 killed in Joypurhat road accidents,"2 killed in Joypurhat road accidentsTwo people were killed and five others injured in separate road accidents in Sadar and Akkelpur upazilas of Joypurhat district on Wednesday.In the first accident, a man was killed and his son injured when a truck rammed into an auto-van in Purnogopinathpur area under Akkelpur upazila in the morning.The deceased was identified as Duka chaki of Rasulpur village in Khetlal upazila.Injured Sudha chaki was admitted to Bogura Shaheed Ziaur Rahman Medical College Hospital.In another accident, an unidetified young man was killed and four people including a child were injured in a collission between a truck and a CNG-run auto-rickshaw.The accident took place in Palli Bidyut area under Sadar upazila in the afternoon. Injured Jamaluddin,60, his son Mim Suraiya,22, grand daughter Shipa Akhter,30, and Monsur Rahman,50, were admitted to Joypurhat district hospital.SIS/LY","In another accident, an unidetified young man was killed and four people including a child were injured in a collission between a truck and a CNG-run auto-rickshaw.The accident took place in Palli Bidyut area under Sadar upazila in the afternoon. Injured Jamaluddin,60, his son Mim Suraiya,22, grand daughter Shipa Akhter,30, and Monsur Rahman,50, were admitted to Joypurhat district hospital.",2020,Wednesday,25-Nov,,5:31 PM,"Wednesday, 25 November, 2020 at 5:31 PM",,,,Collision,"Truck, CNG Run Auto Rickshaw",1,1,
